Ec03	0.998543
Cd16	0.994592
Sa34	0.992649
Kp03	0.991450
Sm18	0.991116
Bm99	0.991045
resolvase__tr|A0ABQ5PNS2|A0ABQ5PNS2_9PSED	0.990453
Ec04	0.989974
resolvase__tr|A0A6M8FH19|A0A6M8FH19_9GAMM	0.989108
resolvase__tr|A0A3D8PMW2|A0A3D8PMW2_9BACI	0.988272
resolvase__tr|A0ABR9S2Z1|A0ABR9S2Z1_9BURK	0.987846
resolvase__tr|A0ABQ1S2B5|A0ABQ1S2B5_9SPHN	0.987482
Sa02	0.986425
Pf80	0.986330
Vh73	0.986241
Sa01	0.985896
resolvase__tr|A0A4S2HGR4|A0A4S2HGR4_9PROT	0.985872
Ps45	0.985824
Sa10	0.985730
Pp20	0.985668
Vp82	0.985663
resolvase__tr|A0ABS5NI91|A0ABS5NI91_TSUPA	0.985609
resolvase__tr|A0AB35WYV1|A0AB35WYV1_9PSED	0.985520
resolvase__tr|A0A9X3PVK1|A0A9X3PVK1_9ACTN	0.985203
resolvase__tr|A0ABW4V306|A0ABW4V306_9MICO	0.985087
resolvase__tr|A0A2U3NKI4|A0A2U3NKI4_9MYCO	0.985065
resolvase__tr|A0A6N8HZB5|A0A6N8HZB5_9FIRM	0.984833
resolvase__tr|A0ABW9CL28|A0ABW9CL28_9BURK	0.984827
resolvase__tr|A0A8J3AZA1|A0A8J3AZA1_9ACTN	0.984820
resolvase__tr|A0ABV8IUT8|A0ABV8IUT8_9ACTN	0.984730
resolvase__tr|A0A926I4C4|A0A926I4C4_9FIRM	0.984647
No67	0.984519
Kp04	0.984459
resolvase__tr|A0ABW2KNI0|A0ABW2KNI0_9ACTN	0.984334
resolvase__tr|A0ABT1ECK5|A0ABT1ECK5_9FIRM	0.984288
Cd04	0.984263
resolvase__tr|A0A2H5BLK4|A0A2H5BLK4_9CAUD	0.984100
Pa01	0.984082
resolvase__tr|A0ABT8LXT9|A0ABT8LXT9_9GAMM	0.983881
resolvase__tr|A0A0F0H250|A0A0F0H250_LENAE	0.983678
Bs46	0.983516
Si74	0.983472
resolvase__tr|A0ABW7YKQ5|A0ABW7YKQ5_9ACTN	0.983461
Cs56	0.983106
resolvase__tr|A0A9Q4AZC0|A0A9Q4AZC0_SALAG	0.983064
Ef02	0.983031
resolvase__tr|A0ABQ3TUV5|A0ABQ3TUV5_STRHY	0.982505
resolvase__tr|A0A1X7AGX6|A0A1X7AGX6_9GAMM	0.982031
resolvase__tr|A0A4V2G9R9|A0A4V2G9R9_9MICC	0.981732
Cb16	0.981562
resolvase__tr|A0ABQ3QQR7|A0ABQ3QQR7_9ACTN	0.981463
resolvase__tr|A0A841EHF1|A0A841EHF1_9ACTN	0.981233
Sp56	0.981041
Pc01	0.980792
PhiC31	0.980701
Pf13	0.980491
resolvase__tr|A0ABW2XJP4|A0ABW2XJP4_9ACTN	0.980377
resolvase__tr|A0ABP8WAJ9|A0ABP8WAJ9_9PSEU	0.980245
resolvase__tr|A0ABN2Q393|A0ABN2Q393_9PSEU	0.980214
resolvase__tr|A0A6L8TGL8|A0A6L8TGL8_9FIRM	0.979832
resolvase__tr|A0ABP5IRQ6|A0ABP5IRQ6_9ACTN	0.979685
resolvase__tr|A0ABR7HHT4|A0ABR7HHT4_9FIRM	0.979664
resolvase__tr|A0A081B832|A0A081B832_9HYPH	0.979534
resolvase__tr|A0A2K9P579|A0A2K9P579_9FIRM	0.979289
Pf15	0.978966
resolvase__tr|A0ABP8X439|A0ABP8X439_9ACTN	0.978812
resolvase__tr|A0A7X8TQR3|A0A7X8TQR3_9VIBR	0.978754
Rh64	0.978730
resolvase__tr|A0ABQ5SSA0|A0ABQ5SSA0_9ACTN	0.978659
resolvase__tr|A0A561Q2T1|A0A561Q2T1_9BACT	0.978573
Cd31	0.978490
resolvase__tr|A0A521FIB2|A0A521FIB2_9BACL	0.978341
resolvase__tr|A0A2H1JTF3|A0A2H1JTF3_9MICO	0.978319
resolvase__tr|A0A934QRT7|A0A934QRT7_9PSEU	0.978294
resolvase__tr|A0A4Q7KUG5|A0A4Q7KUG5_9PSEU	0.977662
resolvase__tr|A0A3P5XC68|A0A3P5XC68_9MICC	0.977632
resolvase__tr|A0ABS4TGC5|A0ABS4TGC5_9PSEU	0.977629
resolvase__tr|A0A7X3JZS5|A0A7X3JZS5_9BACL	0.977487
resolvase__tr|A0A8J3IH44|A0A8J3IH44_9CHLR	0.977286
resolvase__tr|A0A151ARG3|A0A151ARG3_9CLOT	0.977284
resolvase__tr|A0A927CPY8|A0A927CPY8_9BACL	0.977262
resolvase__tr|A0A4R4ZZW9|A0A4R4ZZW9_9ACTN	0.976769
resolvase__tr|A0ABY8KKB2|A0ABY8KKB2_9BACI	0.976479
Cp36	0.976455
Vh19	0.976343
resolvase__tr|A0A563EH88|A0A563EH88_9PSEU	0.976147
resolvase__tr|A0A8I0DR17|A0A8I0DR17_9FIRM	0.976095
resolvase__tr|A0ABV1GH12|A0ABV1GH12_9FIRM	0.975461
resolvase__tr|A0A9W6W7I1|A0A9W6W7I1_9ACTN	0.975258
tyrosine__sp|P20709|VINT_BPL54	0.974660
resolvase__tr|A0A5N7MS55|A0A5N7MS55_9HYPH	0.974451
resolvase__tr|A0A1T5JBI0|A0A1T5JBI0_9MICO	0.974436
Em12	0.974229
resolvase__tr|A0A7K1UE30|A0A7K1UE30_9BACT	0.974202
Bt24	0.974052
resolvase__tr|A0ABV0AU80|A0ABV0AU80_9ACTN	0.974015
resolvase__tr|A0A3M8A7B7|A0A3M8A7B7_9MICO	0.973614
Fm04	0.973595
resolvase__tr|A0A5J4KMK2|A0A5J4KMK2_9CHLR	0.973454
resolvase__tr|A0A810Q5V8|A0A810Q5V8_9FIRM	0.973376
resolvase__tr|A0A2V1JPB1|A0A2V1JPB1_EUBRA	0.973333
resolvase__tr|A0A809S8K2|A0A809S8K2_9PROT	0.973012
resolvase__tr|A0A8J7W3P0|A0A8J7W3P0_9FIRM	0.972890
resolvase__tr|A0A926EL41|A0A926EL41_9FIRM	0.972549
resolvase__tr|A0A6P1TLM5|A0A6P1TLM5_9FIRM	0.972549
resolvase__tr|A0ABV1MN90|A0ABV1MN90_9BACI	0.972521
resolvase__tr|A0A1H9ULZ5|A0A1H9ULZ5_9BACI	0.972409
resolvase__tr|A0A1J5N9N2|A0A1J5N9N2_9BACT	0.972333
resolvase__tr|A0ABP6E3D9|A0ABP6E3D9_9ACTN	0.971952
resolvase__tr|A0A7W7SC61|A0A7W7SC61_9ACTN	0.971940
Ec05	0.971889
resolvase__tr|A0A2P7NVX6|A0A2P7NVX6_9PROT	0.971741
resolvase__tr|A0A7Z9CSI9|A0A7Z9CSI9_RAOTE	0.971632
Enc3	0.971604
Ef01	0.971592
resolvase__tr|A0A506U1X8|A0A506U1X8_9HYPH	0.971559
resolvase__tr|A0A1I6D7X2|A0A1I6D7X2_9FIRM	0.971286
resolvase__tr|A0A7X3SN24|A0A7X3SN24_9HYPH	0.971125
resolvase__tr|A0ABU9MLY3|A0ABU9MLY3_9GAMM	0.971120
Fp10	0.970939
resolvase__tr|A0A5C1AFI3|A0A5C1AFI3_9BACT	0.970729
resolvase__tr|A0A0P9DCA8|A0A0P9DCA8_9CHLR	0.970728
resolvase__tr|A0A5P9XPS0|A0A5P9XPS0_ACITH	0.970637
resolvase__tr|A0A1I0A697|A0A1I0A697_9BACI	0.970503
resolvase__tr|A0A7X0H9G9|A0A7X0H9G9_9BACT	0.970212
